kW
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.02093773225702711
0.0525345586991708
0.12565647777604885
0.24571958349393017
0.2244174178219011
0.13564379244743613
0.09962595482634717
0.12621493022992145
0.025080244066277034
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.05871581770841972
0.15676850645921744
0.26861942253509824
0.35849457959446857
0.2991278437729291
0.15503030358078232
0.16641046803270565
0.045796998936460435
0.025702011089075515
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.08250738057584385
0.23767559850038245
0.4001196064085861
0.5053454324506956
0.5622349487145961
0.5117226855850003
0.3873049621145222
0.20985053820769028
0.05671981417814259
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0931730856533361
0.25769607001081335
0.44061033522561077
0.5389553608822789
0.567145428580653
0.5168054852415003
0.40162674110156216
0.22276960613535535
0.058202957962217555
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09506596113139443
0.2600602985188089
0.44474541823867125
0.544645432724777
0.5738672614499719
0.5230148908296246
0.4078384444434646
0.14347254390526207
0.0617733968168435
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0968928160956901
0.26169442023118544
0.4466040395500181
0.546460972937849
0.5756169199200255
0.5252366195003964
0.4103812447628806
0.14829338871474596
0.06450063706318034
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09073443154402433
0.22160464222565796
0.4137209243009426
0.5138145428964639
0.5727519665538456
0.5229685775063901
0.4097356236790226
0.152865599999384
0.0676936378959634
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0453966686007742
0.14034194196011623
0.1298745232973117
0.3629993580827556
0.4197040622338768
0.411811066674105
0.35657794062771414
0.14655441313891676
0.06905058745604434
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.024221215659821042
0.03914650217103418
0.05641863912162964
0.14685594123012752
0.2543797803349847
0.14839226450157492
0.09033978207317303
0.06645091549475438
0.04402228445562758
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.04396886251353453
0.07354721571123876
0.1230265439617303
0.26055259829976674
0.3122787404022968
0.11965491793789867
