kW
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0005824583154246735
0.0060591344097616065
0.012690646751171535
0.024148749170889203
0.15580653237492828
0.08538676302086123
0.08171759830164517
0.004955156070001419
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00165293387018807
0.011270622676963759
0.022668303136395725
0.15510185349343
0.2948138000961211
0.30733545462750345
0.15864105861376757
0.00770859813953421
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0017765679919463844
0.03115397943872207
0.11085051948944827
0.1306914284512579
0.3105336840342672
0.24749088747083342
0.18796365608394744
0.005636707218875254
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0015831804556278306
0.011763176890821654
0.019725387024983228
0.03595370281403494
0.0697304719630834
0.07905208214022011
0.03822413539568478
0.0054169204104833465
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0035114493704506565
0.1616242344588879
0.4289177404025626
0.5341229245951558
0.5449640323938892
0.48768165530263724
0.31808708848617545
0.10158448105065697
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0014112129004484957
0.004183696418764865
0.010595886256603987
0.018727013874116873
0.024707414853039584
0.035033288266794985
0.00981561692015784
0.0029702924399286615
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.001341112024207994
0.009925018253785342
0.021930464730049774
0.04318818819820245
0.032828750722495914
0.018559877964722443
0.009103716487181349
0.003262615104636367
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.002454503539724602
0.09885476850432717
0.23321957274704236
0.2386915344372726
0.3770662260830878
0.37609672491027957
0.219888306215605
0.08405776962938874
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.001407219551787268
0.008334033363776446
0.01684873221556331
0.018122198952762552
0.008659341006941783
0.005763537857262616
0.0053699331937489
0.003108867970453729
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0029337601796839657
0.07941027049865557
0.29131956550752136
0.2867086299398856
0.16308855968726618
0.269960445147473
0.17318852054583583
0.09287029627422064
0.0
0.0
0.0
0.0
0.0
