kW
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.10124678708452639
0.26785549548207777
0.44770748405803107
0.5449767917273888
0.5702270162936522
0.5169580418640674
0.3894639038077322
0.20571456884455838
0.05910649848022464
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0994007263515683
0.2593589255726618
0.42321037143124274
0.5352788684393812
0.5452015789718796
0.49203304919364615
0.3536688749261181
0.17820335606886045
0.036792784422167664
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09294798749514015
0.25243793020981364
0.43240501694292466
0.5279343480061234
0.5540140237710145
0.5033967960694359
0.37725672578426445
0.21213959367070373
0.05331910678590528
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09096838639290385
0.25266443462221694
0.43556071634079113
0.5334048894038249
0.5607828817437576
0.5102134315328205
0.38413978918753344
0.2152748164673076
0.05357848250743079
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.08828863510514336
0.24770599599012577
0.42918432047529625
0.5267611879944615
0.554833277320513
0.5063897675628548
0.3932627907734153
0.22129905994943344
0.056790756865311695
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09336441802786968
0.25248125827402135
0.42138703265091837
0.5369883846853806
0.5665660347481748
0.5176293015639759
0.4028603212738747
0.14332097858471862
0.06162056501469574
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09676168358678539
0.2605824831029928
0.4448747000169254
0.5444153340551674
0.5706899213911044
0.5191018251828982
0.4064490778316591
0.14849030877182418
0.06362456866077318
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09999660814405302
0.25947763067425034
0.44868047591104965
0.5496214448173617
0.5800906674456165
0.5306033535710851
0.41538029031947427
0.15668376404822154
0.06486507120556811
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0950564880213616
0.2609015122520438
0.44693189378731996
0.5481674544568511
0.5801591811209051
0.5315807268952119
0.416660073782577
0.15912769542197494
0.06562633446279596
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09674563331688825
0.26428780507383487
0.45175644439751844
0.5547184864701187
0.5874720858183266
