wavelength,EQE
567.0,82.83033746174048
568.0,82.83317587105826
569.0,82.83745920775912
570.0,82.84621723085026
571.0,82.85497525394138
572.0,82.86373327703251
573.0,82.87249130012364
574.0,82.88124932321476
575.0,82.8900073463059
576.0,82.88868578151063
577.0,82.840886526921
578.0,82.79308727233136
579.0,82.74528801774173
580.0,82.69748876315211
581.0,82.64968950856247
582.0,82.60189025397284
583.0,82.5540909993832
584.0,82.50629174479357
585.0,82.45849249020395
586.0,82.41069323561432
587.0,82.35810829805024
588.0,82.27415102394126
589.0,82.19019374983228
590.0,82.10623647572329
591.0,82.02227920161431
592.0,81.93832192750533
593.0,81.85436465339633
594.0,81.77040737928735
595.0,81.68645010517837
596.0,81.57653595717775
597.0,81.4512538810978
598.0,81.32597180501784
599.0,81.20068972893789
600.0,81.07540765285793
601.0,80.95012557677798
602.0,80.82484350069802
603.0,80.69956142461807
604.0,80.57427934853811
605.0,80.45942643307292
606.0,80.34488742598073
607.0,80.23034841888854
608.0,80.11580941179633
609.0,80.00127040470414
610.0,79.88673139761195
611.0,79.77219239051976
612.0,79.64258849065541
613.0,79.4975530296625
614.0,79.35251756866958
615.0,79.20748210767668
616.0,79.06244664668377
617.0,78.91741118569085
618.0,78.77237572469795
619.0,78.62734026370504
620.0,78.48895689774179
621.0,78.35458729911632
622.0,78.22021770049083
623.0,78.08584810186537
624.0,77.95147850323988
625.0,77.8171089046144
626.0,77.68273930598893
627.0,77.54836970736345
628.0,77.44752227179455
629.0,77.37271505007912
630.0,77.29790782836369
631.0,77.22310060664826
632.0,77.14829338493283
633.0,77.07348616321738
634.0,76.99867894150195
635.0,76.86762259999996
636.0,76.70887360356093
637.0,76.5501246071219
638.0,76.39137561068287
639.0,76.23262661424384
640.0,76.07387761780481
641.0,75.95178375666225
642.0,75.83191040387862
643.0,75.712037051095
644.0,75.59216369831137
645.0,75.47229034552772
646.0,75.3524169927441
647.0,75.23254363996047
648.0,75.09888312559472
649.0,74.93156179444358
650.0,74.76424046329244
651.0,74.5969191321413
652.0,74.42959780099015
653.0,74.26884022453432
654.0,74.13905299049178
655.0,74.00926575644924
656.0,73.87947852240669
657.0,73.74969128836415
658.0,73.61990405432161
659.0,73.49011682027906
660.0,73.36032958623652
661.0,73.22386499479728
662.0,73.08451247555351
663.0,72.94515995630972
664.0,72.82482643040281
665.0,72.7266186344178
666.0,72.6284108384328
667.0,72.5302030424478
668.0,72.43199524646278
669.0,72.33378745047777
670.0,72.23557965449277
671.0,72.14057397751034
672.0,72.04727357224186
673.0,71.95397316697337
674.0,71.86067276170488
675.0,71.7673723564364
676.0,71.6740719511679
677.0,71.58077154589941
678.0,71.48748814553092
679.0,71.41488176255218
680.0,71.34227537957345
681.0,71.26966899659472
682.0,71.197062613616
683.0,71.12445623063726
684.0,71.05184984765853
685.0,70.98052468356833
686.0,70.9108154637102
687.0,70.84110624385204
688.0,70.7713970239939
689.0,70.70168780413574
690.0,70.63197858427759
691.0,70.56226936441945
692.0,70.49172180935909
693.0,70.42063909844215
694.0,70.34955638752521
695.0,70.27847367660827
696.0,70.20739096569135
697.0,70.1363082547744
698.0,70.07694619112077
699.0,70.01935262259789
700.0,69.96175905407502
701.0,69.90416548555214
702.0,69.84657191702927
703.0,69.78897834850639
704.0,69.70695120993925
705.0,69.62093203473569
706.0,69.53491285953211
707.0,69.44889368432854
708.0,69.36287450912496
709.0,69.2768553339214
710.0,69.19083615871783
711.0,69.10430069964663
712.0,69.01720850106506
713.0,68.9301163024835
714.0,68.84302410390193
715.0,68.75593190532035
716.0,68.66883970673878
717.0,68.58174750815722
718.0,68.48597338499079
719.0,68.38550966431431
720.0,68.28504594363783
721.0,68.15505343097004
722.0,67.74927328912626
723.0,66.88023139565999
724.0,66.41254956787853
725.0,65.97779779482893
726.0,65.5237320934894
727.0,64.9803367034183
728.0,64.4369413133472
729.0,63.796077295043965
730.0,63.17920748381134
731.0,62.853099327782914
732.0,62.52699117175448
733.0,61.95408381726738
734.0,61.42261209940113
735.0,60.96946209934324
736.0,60.54718329976265
737.0,60.184860604727184
738.0,59.82253790969172
739.0,59.35341919029941
740.0,58.815197305801
741.0,55.855990186119705
742.0,54.3517789803972
743.0,50.603139577973494
744.0,49.56826115852076
745.0,45.2581590405189
746.0,43.579927362597964
747.0,40.98711331505412
748.0,40.05646805547998
749.0,39.290589627203715
750.0,36.99460572290871
751.0,36.31673638099406
752.0,32.937458281421776
753.0,31.187414649496322
754.0,28.966370295290844
755.0,26.188216030604156
756.0,23.986569891065656
757.0,22.088502748171617
758.0,19.73540241122918
759.0,17.98417661454664
760.0,16.375157461961955
761.0,13.84186996261262
762.0,13.334689111548727
763.0,12.827508260484834
764.0,12.32032740942094
765.0,11.753281352742555
766.0,10.968455702624517
767.0,10.18363005250648
768.0,9.444018835790532
769.0,8.767836802693463
770.0,8.091654769596396
771.0,7.445252003861315
772.0,6.817356022773976
773.0,6.189460041686638
774.0,5.734024441934288
775.0,5.317145925305912
776.0,4.65852266961065
777.0,3.6557295534000174
778.0,2.7342244859605844
779.0,2.258084668331442
780.0,2.0335570261429834
781.0,1.9659057600053247
782.0,1.8982544938676662
783.0,1.8291108242342151
784.0,1.6838083949343567
785.0,1.5385059656344986
786.0,1.3932035363346402
787.0,1.247901107034782
788.0,1.1141275708976166
789.0,0.9964245775347763
790.0,0.878721584171936
791.0,0.7610185908090958
792.0,0.6433155974462555
793.0,0.5318262903618665
794.0,0.4422193701257346
795.0,0.3526124498896027
796.0,0.2630055296534708
797.0,0.17339860941733887
798.0,0.083791689181207
799.0,0.013312708707133001
