wavelength,EQE
704.0,84.03422200802707
705.0,83.95624137178918
706.0,83.87826073555128
707.0,83.80849817215801
708.0,83.74272362167392
709.0,83.67694907118982
710.0,83.61117452070573
711.0,83.54539997022165
712.0,83.47962541973756
713.0,83.41385086925347
714.0,83.34807631876937
715.0,83.28230176828528
716.0,83.21873383552648
717.0,83.16253636771076
718.0,83.10633889989502
719.0,83.0501414320793
720.0,82.99394396426358
721.0,82.93774649644784
722.0,82.87682228465226
723.0,82.76954704260524
724.0,82.6622718005582
725.0,82.55499655851118
726.0,82.44772131646415
727.0,82.34044607441712
728.0,82.23317083237009
729.0,82.12592457010307
730.0,82.02143929051407
731.0,81.91695401092505
732.0,81.81246873133604
733.0,81.70798345174703
734.0,81.60349817215803
735.0,81.49901289256901
736.0,81.40383626959155
737.0,81.32260067715265
738.0,81.24136508471373
739.0,81.16012949227482
740.0,81.0788938998359
741.0,80.99765830739699
742.0,80.91642271495809
743.0,80.83518712251917
744.0,80.75395153008026
745.0,80.27435373429988
746.0,79.751374086009
747.0,79.22839443771811
748.0,78.01235017769021
749.0,77.12449863319988
750.0,76.66080568714183
751.0,76.19711274108379
752.0,72.20266829663888
753.0,70.8065410490597
754.0,69.87901684435714
755.0,68.916222930111
756.0,67.15868489414925
757.0,64.70225335887798
758.0,60.950524451548766
759.0,57.529039896455004
760.0,56.55269134873729
761.0,54.72666553038762
762.0,53.90882320673617
763.0,53.21321463135587
764.0,52.51760605597557
765.0,45.029985032461695
766.0,47.416914493041844
767.0,41.349233534075566
768.0,39.982290242236076
769.0,38.615346950396585
770.0,34.651354327070024
771.0,32.17767982268908
772.0,30.452294852656582
773.0,29.075586692213935
774.0,27.6506627641365
775.0,25.9663612426976
776.0,23.241119195672134
777.0,20.007232611992038
778.0,18.518629569115003
779.0,17.229805226099767
780.0,13.157578393458694
781.0,11.692986415588319
782.0,10.199763732323836
783.0,8.515462210885842
784.0,6.907878070729084
785.0,5.540934778888588
786.0,5.036305917662698
787.0,4.71420356634877
788.0,4.392101215034842
789.0,4.0699988637209135
790.0,3.747896512406985
791.0,3.425794161093057
792.0,3.1036918097791286
793.0,2.8655610055901937
794.0,2.6564521338257014
795.0,2.4473432620612092
796.0,2.238234390296717
797.0,2.029125518532225
798.0,1.8200166467677328
799.0,1.6104012276087285
800.0,1.3974878615833337
801.0,1.1845744955579391
802.0,0.9716611295325444
803.0,0.7587477635071498
804.0,0.545834397481755
805.0,0.4602388767385984
806.0,0.38283264453617877
807.0,0.3054264123337591
808.0,0.22802018013133946
809.0,0.1506139479289198
810.0,0.07320771572650014
811.0,-0.0041985164759195115
812.0,-0.08160474867833911
813.0,-0.08820307265526654
814.0,-0.08806476006882082
815.0,-0.08792644748237508
816.0,-0.08778813489592935
817.0,-0.08764982230948362
818.0,-0.08751150972303788
819.0,-0.08737319713659215
820.0,-0.09684396950319132
821.0,-0.10826931710455989
822.0,-0.11969466470592845
823.0,-0.131120012307297
824.0,-0.14254535990866557
825.0,-0.1539707075100341
826.0,-0.16539605511140268
827.0,-0.17682140271277125
828.0,-0.1882467503141398
829.0,-0.19967209791550836
830.0,-0.21109744551687692
831.0,-0.2225227931182455
832.0,-0.23394814071961403
833.0,-0.2453734883209826
834.0,-0.2567988359223512
835.0,-0.2682241835237197
836.0,-0.2796495311250883
837.0,-0.2910748787264569
838.0,-0.292337169254651
839.0,-0.292337169254651
840.0,-0.292337169254651
841.0,-0.292337169254651
842.0,-0.292337169254651
843.0,-0.292337169254651
844.0,-0.292337169254651
845.0,-0.292337169254651
846.0,-0.292337169254651
847.0,-0.292337169254651
848.0,-0.292337169254651
849.0,-0.292337169254651
850.0,-0.292337169254651
851.0,-0.292337169254651
852.0,-0.292337169254651
853.0,-0.292337169254651
854.0,-0.292337169254651
855.0,-0.292337169254651
856.0,-0.292337169254651
857.0,-0.292337169254651
858.0,-0.292337169254651
859.0,-0.292337169254651
860.0,-0.292337169254651
861.0,-0.292337169254651
862.0,-0.292337169254651
863.0,-0.292337169254651
864.0,-0.292337169254651
865.0,-0.292337169254651
866.0,-0.292337169254651
867.0,-0.292337169254651
868.0,-0.292337169254651
869.0,-0.292337169254651
870.0,-0.292337169254651
871.0,-0.292337169254651
872.0,-0.292337169254651
873.0,-0.292337169254651
874.0,-0.292337169254651
875.0,-0.292337169254651
876.0,-0.292337169254651
877.0,-0.292337169254651
878.0,-0.292337169254651
879.0,-0.292337169254651
880.0,-0.292337169254651
881.0,-0.292337169254651
882.0,-0.292337169254651
883.0,-0.292337169254651
884.0,-0.292337169254651
885.0,-0.292337169254651
886.0,-0.292337169254651
887.0,-0.292337169254651
888.0,-0.292337169254651
889.0,-0.292337169254651
890.0,-0.292337169254651
891.0,-0.292337169254651
892.0,-0.292337169254651
893.0,-0.292337169254651
894.0,-0.292337169254651
895.0,-0.292337169254651
896.0,-0.292337169254651
897.0,-0.292337169254651
898.0,-0.292337169254651
899.0,-0.292337169254651
900.0,-0.292337169254651
901.0,-0.292337169254651
902.0,-0.292337169254651
903.0,-0.292337169254651
904.0,-0.292337169254651
905.0,-0.292337169254651
906.0,-0.292337169254651
907.0,-0.292337169254651
908.0,-0.292337169254651
909.0,-0.292337169254651
910.0,-0.292337169254651
911.0,-0.292337169254651
912.0,-0.292337169254651
913.0,-0.292337169254651
914.0,-0.292337169254651
915.0,-0.292337169254651
916.0,-0.292337169254651
917.0,-0.292337169254651
918.0,-0.292337169254651
919.0,-0.292337169254651
920.0,-0.292337169254651
921.0,-0.292337169254651
922.0,-0.292337169254651
923.0,-0.292337169254651
924.0,-0.292337169254651
925.0,-0.292337169254651
926.0,-0.292337169254651
927.0,-0.292337169254651
928.0,-0.292337169254651
929.0,-0.292337169254651
930.0,-0.292337169254651
931.0,-0.292337169254651
932.0,-0.292337169254651
933.0,-0.292337169254651
934.0,-0.292337169254651
935.0,-0.292337169254651
936.0,-0.292337169254651
937.0,-0.292337169254651
938.0,-0.292337169254651
939.0,-0.292337169254651
940.0,-0.292337169254651
941.0,-0.292337169254651
942.0,-0.292337169254651
943.0,-0.292337169254651
944.0,-0.292337169254651
945.0,-0.292337169254651
946.0,-0.292337169254651
947.0,-0.292337169254651
948.0,-0.292337169254651
949.0,-0.292337169254651
950.0,-0.292337169254651
951.0,-0.292337169254651
952.0,-0.292337169254651
953.0,-0.292337169254651
954.0,-0.292337169254651
955.0,-0.292337169254651
956.0,-0.292337169254651
957.0,-0.292337169254651
958.0,-0.292337169254651
959.0,-0.292337169254651
960.0,-0.292337169254651
961.0,-0.292337169254651
962.0,-0.292337169254651
963.0,-0.292337169254651
964.0,-0.292337169254651
965.0,-0.292337169254651
966.0,-0.292337169254651
967.0,-0.292337169254651
968.0,-0.292337169254651
969.0,-0.292337169254651
970.0,-0.292337169254651
971.0,-0.292337169254651
972.0,-0.292337169254651
973.0,-0.292337169254651
974.0,-0.292337169254651
975.0,-0.292337169254651
976.0,-0.292337169254651
977.0,-0.292337169254651
978.0,-0.292337169254651
979.0,-0.292337169254651
980.0,-0.292337169254651
981.0,-0.292337169254651
982.0,-0.292337169254651
983.0,-0.292337169254651
984.0,-0.292337169254651
985.0,-0.292337169254651
986.0,-0.292337169254651
987.0,-0.292337169254651
988.0,-0.292337169254651
989.0,-0.292337169254651
990.0,-0.292337169254651
991.0,-0.292337169254651
992.0,-0.292337169254651
993.0,-0.292337169254651
994.0,-0.292337169254651
995.0,-0.292337169254651
996.0,-0.292337169254651
997.0,-0.292337169254651
998.0,-0.292337169254651
999.0,-0.292337169254651
1000.0,-0.292337169254651
1001.0,-0.292337169254651
1002.0,-0.292337169254651
1003.0,-0.292337169254651
1004.0,-0.292337169254651
1005.0,-0.292337169254651
1006.0,-0.292337169254651
1007.0,-0.292337169254651
1008.0,-0.292337169254651
1009.0,-0.292337169254651
1010.0,-0.292337169254651
1011.0,-0.292337169254651
1012.0,-0.292337169254651
1013.0,-0.292337169254651
1014.0,-0.292337169254651
1015.0,-0.292337169254651
1016.0,-0.292337169254651
1017.0,-0.292337169254651
1018.0,-0.292337169254651
1019.0,-0.292337169254651
1020.0,-0.292337169254651
1021.0,-0.292337169254651
1022.0,-0.292337169254651
1023.0,-0.292337169254651
1024.0,-0.292337169254651
1025.0,-0.292337169254651
