wavelength,EQE
461.0,-0.057049044154239996
462.0,-0.057049044154239996
463.0,-0.057049044154239996
464.0,-0.057049044154239996
465.0,-0.057049044154239996
466.0,-0.057049044154239996
467.0,-0.057049044154239996
468.0,-0.057049044154239996
469.0,-0.057049044154239996
470.0,-0.057049044154239996
471.0,-0.057049044154239996
472.0,-0.057049044154239996
473.0,-0.057049044154239996
474.0,-0.057049044154239996
475.0,-0.057049044154239996
476.0,-0.057049044154239996
477.0,-0.057049044154239996
478.0,-0.057049044154239996
479.0,-0.057049044154239996
480.0,-0.057049044154239996
481.0,-0.057049044154239996
482.0,-0.057049044154239996
483.0,-0.057049044154239996
484.0,-0.057049044154239996
485.0,-0.057049044154239996
486.0,-0.057049044154239996
487.0,-0.057049044154239996
488.0,-0.057049044154239996
489.0,-0.057049044154239996
490.0,-0.057049044154239996
491.0,-0.057049044154239996
492.0,-0.057049044154239996
493.0,-0.057049044154239996
494.0,-0.057049044154239996
495.0,-0.057049044154239996
496.0,-0.057049044154239996
497.0,-0.057049044154239996
498.0,-0.057049044154239996
499.0,-0.057049044154239996
500.0,-0.057049044154239996
501.0,-0.057049044154239996
502.0,-0.057049044154239996
503.0,-0.057049044154239996
504.0,-0.057049044154239996
505.0,-0.057049044154239996
506.0,-0.057049044154239996
507.0,-0.057049044154239996
508.0,-0.057049044154239996
509.0,-0.057049044154239996
510.0,-0.057049044154239996
511.0,-0.057049044154239996
512.0,-0.057049044154239996
513.0,-0.057049044154239996
514.0,-0.057049044154239996
515.0,-0.057049044154239996
516.0,-0.057049044154239996
517.0,-0.057049044154239996
518.0,-0.057049044154239996
519.0,-0.057049044154239996
520.0,-0.057049044154239996
521.0,-0.057049044154239996
522.0,-0.057049044154239996
523.0,-0.057049044154239996
524.0,-0.057049044154239996
525.0,-0.057049044154239996
526.0,-0.057049044154239996
527.0,-0.057049044154239996
528.0,-0.057049044154239996
529.0,-0.057049044154239996
530.0,-0.057049044154239996
531.0,-0.057049044154239996
532.0,-0.057049044154239996
533.0,-0.057049044154239996
534.0,-0.057049044154239996
535.0,-0.057049044154239996
536.0,-0.057049044154239996
537.0,-0.057049044154239996
538.0,-0.057049044154239996
539.0,-0.05694442811860043
540.0,-0.05680611553215562
541.0,-0.056667802945710805
542.0,-0.05652949035926599
543.0,-0.05639117777282117
544.0,-0.05625286518637635
545.0,-0.05611455259993153
546.0,-0.055976240013486715
547.0,-0.0558379274270419
548.0,-0.05569961484059708
549.0,-0.05556130225415226
550.0,-0.05089206011173718
551.0,-0.045702953420269504
552.0,-0.04051384672880183
553.0,-0.035324740037334164
554.0,-0.03013563334586649
555.0,-0.02494652665439882
556.0,-0.019757419962931143
557.0,-0.014568313271463476
558.0,-0.009379206579995802
559.0,-0.004190099888528129
560.0,0.000999006802939545
561.0,0.006188113494407212
562.0,0.011377220185874892
563.0,0.02245763593076326
564.0,0.05639741675851087
565.0,0.09033719758625848
566.0,0.12427697841400609
567.0,0.1582167592417537
568.0,0.19215654006950134
569.0,0.22609632089724893
570.0,0.2600361017249965
571.0,0.29397588255274415
572.0,0.3279156633804918
573.0,0.36185544420823934
574.0,0.39579522503598696
575.0,0.4297350058637346
576.0,0.4636747866914822
577.0,0.49761456751922983
578.0,0.5315543483469775
579.0,0.5654941291747251
580.0,0.5994339100024727
581.0,0.6333736908302202
582.0,0.67920126113912
583.0,0.7281639167407804
584.0,0.7771265723424408
585.0,0.826089227944101
586.0,0.8750518835457614
587.0,0.9240145391474217
588.0,0.972977194749082
589.0,1.0219398503507424
590.0,1.0646496244401813
591.0,1.0922516299726828
592.0,1.1198536355051845
593.0,1.147455641037686
594.0,1.1750576465701876
595.0,1.2026596521026893
596.0,1.2302616576351908
597.0,1.2578636631676923
598.0,1.31691449304321
599.0,1.3871051238688779
600.0,1.4572957546945455
601.0,1.5274863855202132
602.0,1.5976770163458809
603.0,1.6678676471715486
604.0,1.7380582779972165
605.0,1.8082489088228841
606.0,1.8784395396485518
607.0,1.9486301704742197
608.0,2.018820801299887
609.0,2.0673890482967154
610.0,2.112984507828361
611.0,2.1585799673600063
612.0,2.204175426891652
613.0,2.2497708864232973
614.0,2.295366345954943
615.0,2.340961805486588
616.0,2.386557265018234
617.0,2.432152724549879
618.0,2.4777481840815248
619.0,2.52334364361317
620.0,2.5689391031448157
621.0,2.614534562676461
622.0,2.6672800334502647
623.0,2.7511172197770755
624.0,2.834954406103886
625.0,2.9187915924306966
626.0,3.002628778757507
627.0,3.0864659650843174
628.0,3.170303151411128
629.0,3.2541403377379385
630.0,3.3379775240647493
631.0,3.4218147103915597
632.0,3.50565189671837
633.0,3.589489083045181
634.0,3.6733262693719912
635.0,3.7571634556988016
636.0,3.8410006420256124
637.0,3.924837828352423
638.0,4.008675014679233
639.0,4.0855866922133215
640.0,4.158961519322591
641.0,4.232336346431859
642.0,4.305711173541129
643.0,4.379086000650397
644.0,4.4524608277596665
645.0,4.525835654868936
646.0,4.599210481978204
647.0,4.672585309087474
648.0,4.745960136196742
649.0,4.819334963306011
650.0,4.89270979041528
651.0,4.966084617524549
652.0,5.0524055027251
653.0,5.155074935643496
654.0,5.257744368561892
655.0,5.360413801480288
656.0,5.463083234398684
657.0,5.56575266731708
658.0,5.6684221002354755
659.0,5.7710915331538715
660.0,5.873760966072267
661.0,5.976430398990663
662.0,6.068124728174617
663.0,6.159808683914589
664.0,6.251492639654561
665.0,6.343176595394533
666.0,6.434860551134506
667.0,6.526544506874478
668.0,6.61822846261445
669.0,6.709912418354422
670.0,6.8015963740943945
671.0,6.893280329834367
672.0,6.984964285574339
673.0,7.076648241314311
674.0,7.1683321970542835
675.0,7.260016152794256
676.0,7.351700108534228
677.0,7.419254742005875
678.0,7.483841187372405
679.0,7.548427632738935
680.0,7.613014078105465
681.0,7.677600523471995
682.0,7.742186968838524
683.0,7.806773414205055
684.0,7.871359859571585
685.0,7.935946304938114
686.0,8.000532750304645
687.0,8.065119195671175
688.0,8.129705641037704
689.0,8.194292086404229
690.0,8.258878531770753
691.0,8.323464977137279
692.0,8.388051422503803
693.0,8.452637867870328
694.0,8.517224313236854
695.0,8.581810758603378
696.0,8.646397203969903
697.0,8.710983649336429
698.0,8.775570094702953
699.0,8.840156540069477
700.0,8.899526625032925
701.0,8.945699318176572
702.0,8.991872011320218
703.0,9.038044704463866
704.0,9.084217397607512
705.0,9.130390090751158
706.0,9.176562783894806
707.0,9.222735477038452
708.0,9.2689081701821
709.0,9.315080863325745
710.0,9.361253556469391
711.0,9.407426249613039
712.0,9.453598942756685
713.0,9.49977163590033
714.0,9.545944329043978
715.0,9.592117022187624
716.0,9.638289715331272
717.0,9.688001842761237
718.0,9.738842357709633
719.0,9.78968287265803
720.0,9.840523387606426
721.0,9.891363902554822
722.0,9.94220441750322
