time,latitude,longitude,wind_speed,temp_air,ghi,dhi,precipitable_water,dni
2014-12-31 23:30:00+00:00,40.5,-3.75,1.8525964,-2.375946,0.0,3.4722223e-05,0.31440336,0.0
2015-01-01 00:30:00+00:00,40.5,-3.75,1.75304,-2.7181396,0.0,3.4722223e-05,0.31175002,0.0
2015-01-01 01:30:00+00:00,40.5,-3.75,1.6525838,-3.4578857,0.0,3.4722223e-05,0.31037045,0.0
2015-01-01 02:30:00+00:00,40.5,-3.75,1.4364345,-4.0160522,0.0,3.4722223e-05,0.31206855,0.0
2015-01-01 03:30:00+00:00,40.5,-3.75,1.5428628,-4.20636,0.0,3.4722223e-05,0.32268104,0.0
2015-01-01 04:30:00+00:00,40.5,-3.75,1.5837634,-4.319763,0.0,3.4722223e-05,0.33546925,0.0
2015-01-01 05:30:00+00:00,40.5,-3.75,1.6465337,-3.7696838,0.0,3.4722223e-05,0.34194297,0.0
2015-01-01 06:30:00+00:00,40.5,-3.75,1.6107072,-4.168579,0.0,3.4722223e-05,0.34969005,0.0
2015-01-01 07:30:00+00:00,40.5,-3.75,1.5129372,-4.088257,3.5604515,2.2026043,0.3616293,0.0
2015-01-01 08:30:00+00:00,40.5,-3.75,1.5750251,-1.138794,101.38872,33.196846,0.37452355,529.8947863229023
2015-01-01 09:30:00+00:00,40.5,-3.75,1.1531767,4.965973,253.61049,56.08206,0.3872057,777.4317567512805
2015-01-01 10:30:00+00:00,40.5,-3.75,0.75669616,7.040741,377.99582,66.97714,0.3980835,888.9026349716192
2015-01-01 11:30:00+00:00,40.5,-3.75,0.6297236,8.956879,453.3669,72.17383,0.40699807,927.4243477616515
2015-01-01 12:30:00+00:00,40.5,-3.75,0.42334062,9.804596,470.93805,73.26047,0.4175045,934.8794039568392
2015-01-01 13:30:00+00:00,40.5,-3.75,0.46066225,11.424438,429.2605,70.59439,0.43538684,915.2746302813689
2015-01-01 14:30:00+00:00,40.5,-3.75,1.0391612,11.806427,332.9582,63.462982,0.45624056,835.4831851751643
2015-01-01 15:30:00+00:00,40.5,-3.75,1.4087342,10.149475,194.26927,49.344482,0.47868615,656.7641846652662
2015-01-01 16:30:00+00:00,40.5,-3.75,1.4466943,8.3541565,47.118473,17.57139,0.49651536,361.8331332985969
2015-01-01 17:30:00+00:00,40.5,-3.75,1.5129176,6.6357727,0.0,3.4722223e-05,0.5115321,0.0
2015-01-01 18:30:00+00:00,40.5,-3.75,1.4778247,4.8795776,0.0,3.4722223e-05,0.5205528,0.0
2015-01-01 19:30:00+00:00,40.5,-3.75,1.357277,0.936615,0.0,3.4722223e-05,0.5210304,0.0
2015-01-01 20:30:00+00:00,40.5,-3.75,1.1972933,-1.250824,0.0,3.4722223e-05,0.5156711,0.0
2015-01-01 21:30:00+00:00,40.5,-3.75,1.1151612,-2.5939636,0.0,3.4722223e-05,0.5115321,0.0
