kW
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.004991229611153171
0.030211016818728714
0.06450324593245263
0.09669650365475693
0.08570801521613904
0.07408376143125651
0.038455145907434055
0.008749624611686747
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.005274172402981056
0.046652038778769396
0.1184514824512677
0.3418482035585906
0.16347774791205932
0.07456161336253735
0.05057990396845166
0.015114833006399556
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0007773005630683653
0.006336465581897587
0.017587473395046318
0.013314781943537416
0.018207533164263018
0.018417655599835533
0.01252391617492175
0.0031734382600526185
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.005599638108521275
0.050225910195562426
0.05482250145971586
0.04395221569308619
0.03496489081671724
0.027187741374697875
0.006810980812460064
0.00169365372613524
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0011818150972686668
0.009432275229604594
0.021715455774819377
0.03989446979200557
0.043630755355496154
0.04627376355449946
0.03368525942931564
0.009972685330642524
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0011955027422657044
0.008207375185425568
0.01835218113041107
0.01717226620153055
0.01568279086588528
0.02358473087477523
0.014757041562011866
0.004277901707950884
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0016877704452837438
0.01191086053238507
0.016187343660593965
0.027744926767615027
0.027040591413026113
0.028982566744414396
0.02016968412593988
0.005047890310865264
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0012047185445857173
0.008563991276147218
0.016116039337252145
0.017246078124343145
0.01718179919586961
0.010586041445582103
0.007197502726026072
0.002958670913383926
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0016990482363041489
0.006611375035552653
0.009115913682799338
0.011157175421991149
0.010499055306594491
0.011577887853703778
0.007805533600503661
0.0031683786057697095
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.002451116850025493
0.016123913521302113
0.02778579054081929
0.025419047961654874
0.04576195519892881
0.04216645267047924
0.021982685075370448
0.008239668174972096
0.0
0.0
0.0
0.0
